BULKLOAD data/sortedData_3_10_1000.txt 1000
QUERY 163559090 114204634 749038829
QUERY 274165627 1151675002 267975998
QUERY 1843993368 943947739 1984210012
INSERT 2062952107 1997466894 364368059
QUERY 1666120674 1778072822 1835630576
QUERY 1046646271 1532771415 1286536496
QUERY 1130543363 263707074 524581324
QUERY 2132323114 2043999395 2006216289
QUERY 1798027458 315813605 1824700010
QUERY 263737297 248153846 340915192
QUERY 705283252 1129096341 1131923394
QUERY 1450573622 1037127828 1034949299
QUERY 1573775188 1637409751 1495862612
QUERY 518807784 144931902 1279991182
QUERY 2082360401 291501092 1305369615
QUERY 80869451 97611886 1529695171
QUERY 481387902 2124149955 1135386147
QUERY 373328502 427961309 186724091
QUERY 946409607 177838571 692885361
QUERY 119176901 787208966 1392934130
QUERY 811742698 294110991 1417076376
QUERY 466332771 344211799 1415018069
QUERY 29702765 1804006863 1688266505
QUERY 942232734 419237027 292594697
QUERY 299960249 1810295023 343303812
QUERY 155324914 8936987 1982275856
QUERY 1183378036 1130655595 1385787936
QUERY 712165555 1022365334 1511153954
QUERY 758816155 1701160292 2014428725
QUERY 1511117184 1884412400 115000093
QUERY 1630387677 554290596 1467963981
QUERY 770361246 1178835412 674426555
QUERY 379366797 698312496 717293418
QUERY 408638532 808145622 1073103327
QUERY 1656905664 119031355 648336313
QUERY 1537606701 532158525 1510659514
QUERY 171567008 662614223 976651985
QUERY 719885386 1649760492 596516649
QUERY 845954166 1487105994 312186354
QUERY 181419924 945595394 848397022
QUERY 1656542644 1196970984 1001176746
QUERY 1360285121 1112823741 1149759306
QUERY 512935173 948515205 1555254268
QUERY 42999170 982906996 135497281
QUERY 1819544518 1164089636 1560170322
QUERY 402903177 1329202900 1503885238
QUERY 1202610391 1678552044 217155554
QUERY 1719052784 1614051382 1569549548
QUERY 782351021 484151578 1034115208
QUERY 1547050381 333790753 1536904465
QUERY 1921327070 656654004 319918356
QUERY 455017516 188463104 1085041389
QUERY 421101832 688852786 2026478004
QUERY 1702022939 1850612763 1316505735
QUERY 1956551462 1452045269 628027108
QUERY 51245830 10901063 1046370347
QUERY 310485137 1307267861 1145777965
QUERY 358854042 351450250 922802942
QUERY 1700313522 1874545820 1206674446
QUERY 882160379 11614769 1682085273
QUERY 200399277 1439310776 1396970910
QUERY 895873480 1587992726 1024027583
QUERY 75245562 1390598089 1028363610
QUERY 318561886 1243439214 70788355
QUERY 45075106 1385650422 2040619449
QUERY 1201034821 1870819743 528755563
QUERY 657956909 1414742854 2020956582
QUERY 586946250 116612849 472112824
QUERY 453173332 588824910 47272888
QUERY 382728103 1020091484 989199232
INSERT 17362762 81608747 2094033483
INSERT 319796227 2139108589 1707552322
QUERY 1344105642 708090210 1820312756
QUERY 1401422376 1318141009 2126362173
QUERY 1111996021 690173661 1262941571
QUERY 1410431248 1371465677 543378889
INSERT 1754193780 1563470374 1063161952
QUERY 1144770700 1710140016 1902735036
QUERY 1891342723 1374600938 572132557
QUERY 1107332566 536359574 1751737835
QUERY 1025042772 53476175 1397489210
QUERY 1330573317 603570492 1687926652
QUERY 1037604431 1699275912 1888908023
INSERT 1773238632 1495618155 996970046
QUERY 430319534 1833687637 674381056
QUERY 228662366 1648374634 680786224
QUERY 1923775275 170253681 477223956
QUERY 2109054405 1153985846 1349577611
QUERY 2143493320 512976554 339980538
QUERY 841148365 1960709859 1760281936
QUERY 191860517 323791664 1357953447
QUERY 1240413144 976470337 278340031
QUERY 507002397 926875053 660543830
QUERY 1579435573 693620395 1326959104
QUERY 333461302 533871665 1790148650
QUERY 1574863478 1184655607 1900645818
QUERY 1265204346 1369602726 1630634994
QUERY 233665123 2145174067 468703135
QUERY 615180393 434970129 1397645754
QUERY 177037159 1255481829 1696458675
QUERY 1925612439 1882175406 8192177
QUERY 777165662 405599474 540451576
QUERY 1606918740 764713432 537005616
QUERY 605644196 1997424039 1230337745
QUERY 1386967843 1456038073 103830839
QUERY 719885386 1649760492 596516649
QUERY 165401877 2147466242 494200775
QUERY 365928584 1305783873 1220852616
QUERY 2021303708 1891342723 1374600938
QUERY 1590024275 659683578 511609044
QUERY 1511117184 1884412400 115000093
QUERY 512976554 339980538 1215387142
QUERY 800874093 1272312160 283069504
QUERY 283052099 1101841888 1845711337
QUERY 1004011563 1947591670 91814883
QUERY 1144833541 2008433906 850763082
QUERY 1362372127 635558992 1030257805
QUERY 1028532221 1938266254 861752189
QUERY 261584355 1931511569 1718980077
QUERY 1990178440 1798418557 810882584
QUERY 1554445012 813797748 1711449719
QUERY 1206266994 1420599300 1322633623
QUERY 1074653128 490336693 648313531
QUERY 1620866408 581101110 939509589
QUERY 659067697 1777483316 1906889260
QUERY 573120688 1335757408 335531187
QUERY 1865954342 2064534295 1494744953
QUERY 901706317 2025779365 188454875
QUERY 455184311 332665749 686870873
QUERY 22852617 55119204 120214107
QUERY 1548233367 610515434 1585990364
QUERY 1847125612 1142324744 850059965
QUERY 1285337757 191460531 77097128
QUERY 885799631 1314218593 1281830857
QUERY 53860725 1000208560 807091455
QUERY 442357055 1930334779 639854683
QUERY 1706740259 504760186 1317875109
QUERY 1656331303 1691098887 100267957
QUERY 1933181154 1973952119 1730159247
QUERY 1921619778 1032051582 916699331
QUERY 68853740 805980199 1644835938
QUERY 80869451 97611886 1529695171
INSERT 1566719513 780653071 1766326154
QUERY 1119554206 45725652 1987788370
QUERY 649785905 1259577690 1881049613
QUERY 1265869829 37516865 681224640
QUERY 1769210206 796136154 396893507
QUERY 991039875 878273679 987706141
QUERY 2107889310 393787969 1623810840
QUERY 256980264 1022070189 1077399472
QUERY 672397965 1401967870 99518845
QUERY 573648145 2061943967 1167307282
QUERY 2089816339 1114646704 1316953165
QUERY 546935545 409930651 512197494
QUERY 813898044 1228271702 816652431
QUERY 1628573790 912078408 135177290
QUERY 1080238761 1422392059 1629779269
QUERY 58591440 788513271 366913064
QUERY 1695302120 768356649 1595866557
QUERY 1373226340 1631518149 200747796
QUERY 1000907370 1765434825 832316153
QUERY 1221411270 1914753801 472843637
QUERY 1247147343 1924258995 876902208
QUERY 452867621 1017679567 1857962504
QUERY 1587992726 1024027583 198628789
QUERY 970605814 852402116 185183640
QUERY 1599893069 2083149517 2058907361
QUERY 47610720 281276174 2146735658
QUERY 246250699 736786587 1747311851
QUERY 846975546 325225370 50127732
QUERY 1476989827 158516349 966458760
QUERY 1539942439 987987334 1162088421
QUERY 1819544518 1164089636 1560170322
QUERY 1992301602 1753492792 877671100
QUERY 1129525515 1448636640 1418408182
QUERY 1022185703 1214259954 1414242453
QUERY 113734352 1895861096 437613210
QUERY 1914603038 248937684 104436784
QUERY 1988394535 120781428 1624068506
QUERY 1797778574 1298606992 2036486616
QUERY 1780695788 709393584 491705403
QUERY 1569822750 775799924 874213496
QUERY 1189641421 1025202362 1350490027
QUERY 462265128 502602038 2048305187
QUERY 149759223 1852163585 2135939723
QUERY 407487131 2113903881 7684930
QUERY 912181086 1392188622 1373470798
QUERY 1367743294 441971924 1846164556
QUERY 133974898 660618872 277887546
QUERY 991775226 2023950723 167684928
QUERY 1090099484 86086317 1987106312
QUERY 758963445 637246616 2003566992
QUERY 1898152167 375487534 720936636
QUERY 235745791 802205057 427355115
QUERY 155460991 485458701 1095937346
QUERY 1077367524 1906952 1588064282
QUERY 432355860 765312847 526876604
QUERY 595383071 793196074 1793172501
QUERY 379366797 698312496 717293418
QUERY 1787701609 107366041 1112887890
QUERY 422343341 943029673 1008266817
QUERY 635723058 1369133069 1125898167
QUERY 1348641857 1705151947 710653527
QUERY 1237530131 1519910284 1467363106
QUERY 528433890 1238498976 646755199
QUERY 1168810423 1427012372 277923369
QUERY 777210498 653448036 1908518808
QUERY 1274942960 145368497 263555438
QUERY 1426819080 885799631 1314218593
QUERY 1387856086 1557038772 1006288939
QUERY 378715576 1030716691 332514811
QUERY 1093838762 48460751 1868680459
QUERY 1760243555 1231192379 1622597488
QUERY 913523411 993861575 65645686
QUERY 1472713773 824272813 1662739668
QUERY 866882815 817906638 1552322823
QUERY 961877948 1098462977 1769116309
QUERY 93189435 181271232 525829204
INSERT 648634356 625587495 2136153709
QUERY 1530319303 1563618940 1140455685
QUERY 521595368 294702567 1726956429
QUERY 588039530 1751602870 1243356999
QUERY 624549797 767066249 1886086990
QUERY 1345211322 948050740 919564026
QUERY 991333957 246041080 916168155
QUERY 1541755650 854037210 788098575
QUERY 406011017 1269400346 114760235
QUERY 939882271 910053150 900205108
QUERY 1513317405 1046864860 204096549
QUERY 117876538 1358627149 2081042973
QUERY 2017881519 1692786742 1549495354
QUERY 2077152058 762696028 1304415835
QUERY 10969397 1612442422 29747430
QUERY 1000907370 1765434825 832316153
QUERY 1721372664 1645830851 1003790764
QUERY 777210498 653448036 1908518808
QUERY 979788782 207409617 1105873340
QUERY 1444353015 1099326785 1676526395
QUERY 1206266994 1420599300 1322633623
QUERY 1051303286 1318297816 478454237
QUERY 728149010 1508976505 1160063179
QUERY 1605894428 1789366143 1987231011
QUERY 2126497922 917688989 975830465
QUERY 659478951 1166546556 998884888
QUERY 295754256 1027021542 378104178
QUERY 669842954 1072006198 1761872132
INSERT 2123309484 932686300 1597003997
QUERY 730199492 1154615609 309766496
QUERY 1051402293 1781485213 1967632854
QUERY 738842941 1994987956 1561611680
QUERY 937370163 2058657199 1973387981
QUERY 950881304 1221389873 1173002606
QUERY 1043388777 413360099 1844400657
QUERY 932026304 496060028 828388027
QUERY 1569822750 775799924 874213496
QUERY 505785674 2109704489 1062338979
QUERY 268081244 749336620 323514358
QUERY 433159495 1866714440 1633872633
QUERY 1047372231 1707746139 1372261796
QUERY 1186046631 1949624196 1683175938
QUERY 586946250 116612849 472112824
QUERY 752064835 1129707775 1741160450
QUERY 376358898 1744893147 1659510631
QUERY 372315265 878777377 504038566
QUERY 1099358641 220071006 1727671564
QUERY 938061445 166905442 1379571479
QUERY 1206266994 1420599300 1322633623
QUERY 1273240240 1335199218 1105198110
QUERY 1714636915 1957747793 424238335
QUERY 503458793 1925473439 2094613281
QUERY 1450573622 1037127828 1034949299
QUERY 1402182467 610548850 632968966
QUERY 1545493343 926630134 1046623860
QUERY 1210359231 521035021 40610537
QUERY 1483401997 1204363867 1529073957
QUERY 1273374994 1281542088 1988272854
QUERY 1760481135 1595154931 279527351
QUERY 376696776 96055805 2060975266
QUERY 737820039 1455324310 750735862
QUERY 1847125612 1142324744 850059965
INSERT 1513219562 162115871 846076973
QUERY 932026304 496060028 828388027
QUERY 2008532428 916768482 1268632557
QUERY 2127734307 1336108527 582512905
QUERY 573666704 933596911 674402557
QUERY 1899542553 1705632563 204428608
QUERY 2089816339 1114646704 1316953165
QUERY 1335354340 87755422 889023311
QUERY 846621269 584522071 1287726651
QUERY 224223176 784877933 2062763851
QUERY 1688323172 829570037 301373537
QUERY 1763794427 2059344234 1582152040
QUERY 1229939013 358279876 1682367563
QUERY 2069020142 781851004 266434174
QUERY 1891342723 1374600938 572132557
QUERY 1139136604 1405177468 1172117713
QUERY 402724286 593209441 1194953865
QUERY 592784195 500467702 1727720801
QUERY 477059094 926909627 618910167
QUERY 388450127 915736906 101072999
QUERY 595439124 1727184765 1596808940
QUERY 847953064 2104979569 1867289123
QUERY 1080238761 1422392059 1629779269
QUERY 109679812 1277688044 1498189547
QUERY 1572641122 394206713 376909810
INSERT 1282551769 755539259 557987454
QUERY 1249870414 1049354567 338238709
QUERY 245240853 100669 332702450
QUERY 1623103693 1644828678 539307814
QUERY 901402361 32714926 1285332060
QUERY 1856416100 938828104 1346122472
QUERY 573666704 933596911 674402557
QUERY 770833934 202019540 104221117
INSERT 253531372 14672986 2116327147
QUERY 322334813 1684259683 880492499
QUERY 1647190800 680720613 1916928191
QUERY 850577577 1472571462 2085504679
QUERY 1933437603 158762669 2072539626
QUERY 433159495 1866714440 1633872633
QUERY 1859514321 977485251 1465011370
QUERY 1489001354 953691761 507578762
QUERY 155492838 702727241 1007039037
QUERY 1000907370 1765434825 832316153
QUERY 880103628 762359495 2042672721
QUERY 53951742 1938871128 1680389878
QUERY 387425720 1832248370 542539014
QUERY 1351538839 1787897525 1745897490
QUERY 1626306400 1568569653 2087184288
QUERY 946739677 1814639225 617692191
QUERY 1012836610 627992393 481928577
QUERY 1029552533 1968606521 605219953
QUERY 839425676 1538026652 1175446571
QUERY 399493245 1567022181 817572761
QUERY 4929969 1503467943 910146984
QUERY 1498617647 669908538 1387036159
QUERY 1654435776 1975886384 1560307071
QUERY 587833102 2104001379 2013966848
QUERY 424191937 1789074682 1281847497
QUERY 70298129 243110911 2016747294
QUERY 22852617 55119204 120214107
QUERY 1061439099 646475271 1674082568
QUERY 508889615 155335425 1128054390
QUERY 1590105340 959658925 805251743
QUERY 767707369 2050405522 1596372961
QUERY 1712268428 1932874974 689155066
QUERY 109670046 376580126 1358020305
QUERY 1255095368 1247897416 92801079
INSERT 1894372687 1766883647 2140636904
QUERY 148488681 718616116 1253785515
QUERY 1691643253 1212534319 1162824071
QUERY 197428657 68564716 1364215345
QUERY 43829331 1926700989 1789545183
QUERY 110164648 332641024 1295549701
QUERY 395963470 125152182 1756787212
QUERY 1700313522 1874545820 1206674446
QUERY 452030351 1126627311 509815844
QUERY 804322627 854530345 777970294
QUERY 1554567089 1371935247 479834853
QUERY 1259878274 1204244491 1263427118
QUERY 942232734 419237027 292594697
INSERT 807456642 1527546208 586441824
QUERY 625728906 2138704485 243253491
QUERY 253531372 14672986 2116327147
QUERY 991742780 1542106687 813592586
QUERY 371591002 826782912 999416032
QUERY 2129768394 1134040403 150084506
QUERY 81632429 2116981556 1676536923
QUERY 506191535 1300582243 751954494
INSERT 103407747 2024052883 1281532005
QUERY 1221376152 1922884872 1145593267
QUERY 435482362 1362243428 1101709878
QUERY 885785368 76932076 1552597271
QUERY 370802582 1119784361 1299474048
QUERY 1725362297 297785900 1611336688
QUERY 185963953 627510635 1608959295
QUERY 942214286 1561400576 989198090
QUERY 764599314 961833325 158845576
INSERT 1726213734 936380690 986790856
QUERY 1063722932 144981554 47528138
QUERY 2056665155 1340157793 1369678468
QUERY 56579649 1913779762 422801676
QUERY 271826264 1196153579 26416758
QUERY 184803526 412776091 1424268980
QUERY 1287087586 236300691 1449277843
QUERY 639980835 668119707 423252464
QUERY 1102882606 2093886271 514748566
QUERY 2040614457 1557642754 791089645
QUERY 1656478042 1131176229 1653377373
QUERY 155460991 485458701 1095937346
QUERY 1713695995 700251595 1615844045
QUERY 1289180081 726880519 4884053
QUERY 673003760 1148894153 599226472
QUERY 1656478042 1131176229 1653377373
QUERY 816295240 695029219 731053912
QUERY 1358699985 277637370 1634182669
QUERY 1911759956 749241873 137806862
QUERY 66493503 1087638368 1212052176
INSERT 1020981889 1666878638 80147293
QUERY 753151054 748034084 1485482816
QUERY 898975639 1596558875 298749565
QUERY 1843904657 1835388779 2062813827
QUERY 2143493320 512976554 339980538
QUERY 2017779848 1966652922 1241289308
QUERY 2143493320 512976554 339980538
QUERY 1510906527 473903566 13798878
QUERY 717032538 1179529128 1961415139
QUERY 1260596963 362575055 1255387090
QUERY 327161748 875352776 110964399
QUERY 1341568044 1516522092 1216963099
QUERY 1087259299 1878039984 1588175651
INSERT 1499327462 413783119 21619219
QUERY 1625676877 972576190 1853585411
QUERY 1554567089 1371935247 479834853
QUERY 644738586 685195723 1753107760
QUERY 493282174 1123914005 873806238
QUERY 583430706 1537367203 969543619
QUERY 700099955 371009051 561583054
QUERY 583202274 1247821949 1045164646
QUERY 1574863478 1184655607 1900645818
QUERY 1498617647 669908538 1387036159
QUERY 1656478042 1131176229 1653377373
QUERY 1798027458 315813605 1824700010
QUERY 651250430 890151936 1183609189
QUERY 1883709144 1952576530 1928877845
QUERY 364596471 1035991215 1635049699
QUERY 238832461 308411059 536761805
QUERY 454416748 2068224547 568122272
QUERY 1059961393 2089018456 628175011
QUERY 790424858 1770330298 1680439128
QUERY 716564669 875759119 1880293376
QUERY 937370163 2058657199 1973387981
QUERY 1276950646 758303104 304792370
QUERY 304089172 1303455736 35005211
QUERY 808808585 1353668775 649022765
QUERY 1704572553 1482841197 592962932
QUERY 304089172 1303455736 35005211
QUERY 240094112 1481163338 321244823
QUERY 647457439 243929809 1136618466
QUERY 1015418862 17883869 125486319
QUERY 1122621884 1933414663 1031391085
QUERY 1277407456 1325514126 119398397
QUERY 454416748 2068224547 568122272
QUERY 1596503621 1375021071 1097513621
QUERY 1410681417 419481884 631340353
QUERY 1950174144 958079008 271704452
QUERY 1255251761 1405097218 1915664225
QUERY 1924251606 116126889 234566816
INSERT 1393534345 1560080942 2135467698
QUERY 857568285 79569560 1113803454
QUERY 341340878 70309542 867214319
